ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
600031.SH,20130427,20130427,20121231,5681738000.0,4792053000.0
600031.SH,20121030,20121030,20120930,828193795.35,3607961285.52
600031.SH,20120831,20120831,20120630,-1746751998.36,2773848577.22
600031.SH,20120428,20120428,20120331,-4389260743.94,1265064303.31
600031.SH,20120329,20120329,20111231,2279027047.41,7135572043.22
600031.SH,20111031,20111031,20110930,-1515508038.25,5222435118.87
600031.SH,20110816,20110816,20110630,250799694.44,3175966503.01
600031.SH,20110429,20110429,20110331,-3405446587.21,1367579162.35
600031.SH,20110318,20110318,20101231,6749124249.4,4426177948.22
600031.SH,20101030,20101030,20100930,3886569972.06,2666500834.08
600031.SH,20100823,20100823,20100630,2504476998.13,1290885483.42
600031.SH,20100430,20100430,20100331,-973332786.59,736095384.96
600031.SH,20100426,20100426,20091231,2471126171.65,1144745230.35
600031.SH,20091029,20091029,20090930,1053192843.25,766838426.96
600031.SH,20090826,20090826,20090630,150718388.22,378638396.95
600031.SH,20090427,20090427,20090331,-524434036.31,132404238.88
600031.SH,20090421,20090421,20081231,640496614.87,1195809923.36
600031.SH,20081027,20081027,20080930,36656200.14,763814765.59
600031.SH,20080826,20080826,20080630,46571988.45,450603050.7
600031.SH,20080429,20080429,20080331,-200286773.3,202624541.4
600031.SH,20080425,20080425,20071231,630587301.44,699865298.61
600031.SH,20071025,20071025,20070930,91536080.16,424190420.84
600031.SH,20070825,20070825,20070630,369829408.84,240566807.08
600031.SH,20070427,20070427,20070331,-379888149.83,89059736.99
600031.SH,20080425,20070308,20061231,510018365.25,181520996.36
600031.SH,20071025,20061024,20060930,427042202.71,163794448.87
600031.SH,20070825,20060818,20060630,330753533.03,110400964.44
600031.SH,20070427,20060426,20060331,-52294810.21,46491527.12
600031.SH,20060418,20060418,20051231,147835032.19,419744015.23
600036.SH,20131030,20131030,20130930,6474000000.0,2973000000.0
600036.SH,20130817,20130817,20130630,-49637000000.0,2174000000.0
600036.SH,20130427,20130427,20130331,2783000000.0,209000000.0
600036.SH,20130329,20130329,20121231,249713000000.0,6494000000.0
600036.SH,20121030,20121030,20120930,10831000000.0,2138000000.0
600036.SH,20120818,20120818,20120630,258430000000.0,1519000000.0
600036.SH,20120428,20120428,20120331,2765000000.0,199000000.0
600036.SH,20120329,20120329,20111231,101296000000.0,4226000000.0
600036.SH,20111029,20111029,20110930,61547000000.0,1238000000.0
600036.SH,20110831,20110831,20110630,88104000000.0,1172000000.0
600036.SH,20110429,20110429,20110331,5474000000.0,127000000.0
600036.SH,20110401,20110401,20101231,8889000000.0,5465000000.0
600036.SH,20101030,20101030,20100930,30098000000.0,1789000000.0
600036.SH,20100819,20100819,20100630,-1534000000.0,1025000000.0
600036.SH,20100429,20100429,20100331,22175000000.0,169000000.0
600036.SH,20100414,20100414,20091231,43096000000.0,3567000000.0
600036.SH,20091031,20091031,20090930,52647000000.0,1780000000.0
600036.SH,20090829,20090829,20090630,19514000000.0,1153000000.0
600036.SH,20090430,20090430,20090331,25509000000.0,929000000.0
600036.SH,20090425,20090425,20081231,52669000000.0,4073000000.0
600036.SH,20081030,20081030,20080930,66255000000.0,2193000000.0
600036.SH,20080819,20080819,20080630,-40622000000.0,1780000000.0
600036.SH,20080423,20080423,20080331,26459000000.0,725000000.0
600036.SH,20080319,20080319,20071231,118471000000.0,2975000000.0
600036.SH,20071023,20071023,20070930,113699000000.0,1480000000.0
600036.SH,20070810,20070810,20070630,77919000000.0,738000000.0
600036.SH,20070427,20070427,20070331,29415000000.0,349000000.0
600036.SH,20070417,20070417,20061231,71219822000.0,1767848000.0
600036.SH,20061027,20061027,20060930,34507178000.0,
600036.SH,20060809,20060809,20060630,28317222000.0,
600036.SH,20060427,20060427,20060331,-12938950000.0,
600036.SH,20060412,20060412,20051231,27294077000.0,1256022000.0
600037.SH,20131030,20131030,20130930,652847529.07,369380588.43
600037.SH,20130830,20130830,20130630,383249774.19,246233457.82
600037.SH,20130427,20130427,20130331,159117339.41,101023781.68
600037.SH,20130413,20130413,20121231,889252817.59,1129764167.13
600037.SH,20121031,20121031,20120930,517597542.15,839225884.71
600037.SH,20120831,20120831,20120630,293155940.76,516704868.22
600037.SH,20120428,20120428,20120331,67673935.77,373585434.11
600037.SH,20120414,20120414,20111231,925600016.35,2225877368.11
600037.SH,20111029,20111029,20110930,577072863.69,1344783628.36
600037.SH,20110820,20110820,20110630,331045558.67,954388129.54
600037.SH,20110416,20110416,20110331,125863946.52,333054001.06
600037.SH,20110416,20110416,20101231,915018580.35,1955936330.59
600037.SH,20101030,20101030,20100930,667119070.5,1108449993.29
600037.SH,20100830,20100830,20100630,377743158.72,750442529.97
600037.SH,20100429,20100429,20100331,269473459.43,264086692.52
600037.SH,20100320,20100320,20091231,736546139.0,766884402.93
600037.SH,20091030,20091030,20090930,459711884.83,566385074.55
600037.SH,20090822,20090822,20090630,331015086.61,362527858.2
600037.SH,20090429,20090429,20090331,111546592.17,101508360.82
600037.SH,20090429,20090429,20081231,688383989.33,1075502713.51
600037.SH,20081024,20081024,20080930,493595118.5,585240481.62
600037.SH,20080816,20080816,20080630,332211999.98,386833228.37
600037.SH,20080424,20080424,20080331,102181094.0,178839690.69
600037.SH,20080424,20080424,20071231,864772022.6,1038683479.24
600037.SH,20071030,20071030,20070930,536421124.24,694494865.49
600037.SH,20070817,20070817,20070630,319028256.18,332842244.93
600037.SH,20070420,20070420,20070331,107422846.56,166307671.34
600037.SH,20080424,20070329,20061231,757939220.45,600297890.22
600037.SH,20071030,20061023,20060930,480540064.79,278612964.02
600037.SH,20070817,20060818,20060630,280220304.68,134802103.1
600037.SH,20070420,20060418,20060331,108634987.11,43713111.12
600037.SH,20060315,20060315,20051231,532456053.99,334314461.96
600038.SH,20131028,20131028,20130930,-408093509.66,7553632.92
600038.SH,20130822,20130822,20130630,-326598608.11,3796566.4
600038.SH,20130425,20130425,20130331,-329326337.64,2658646.4
600038.SH,20130326,20130326,20121231,457174728.13,5822526.9
600038.SH,20121025,20121025,20120930,23145798.46,4140087.9
600038.SH,20120829,20120829,20120630,29660930.01,3391057.9
600038.SH,20120425,20120425,20120331,7221538.75,2834682.01
600038.SH,20120328,20120328,20111231,69843010.55,4390014.4
600038.SH,20111024,20111024,20110930,12664283.56,5549375.0
600038.SH,20110831,20110831,20110630,8473206.07,5041410.0
600038.SH,20110428,20110428,20110331,-2731737.93,2103388.2
600038.SH,20110330,20110330,20101231,99362442.57,7646247.8
600038.SH,20101028,20101028,20100930,9503417.0,6028099.7
600038.SH,20100818,20100818,20100630,84195924.41,3172102.7
600038.SH,20100427,20100427,20100331,-2148907.47,699307.0
600038.SH,20100412,20100412,20091231,109646794.38,11127348.93
600038.SH,20091028,20091028,20090930,6542194.61,4054790.06
600038.SH,20090825,20090825,20090630,12641989.12,378308.4
600038.SH,20090424,20090424,20090331,33079607.09,2071985.73
600038.SH,20090410,20090410,20081231,-91100530.63,18680276.21
600038.SH,20081028,20081028,20080930,-370670586.47,16624819.51
600038.SH,20080826,20080826,20080630,-265450514.26,10869627.04
600038.SH,20080426,20080426,20080331,-150901751.47,2843321.33
600038.SH,20080412,20080412,20071231,-185046236.19,19333893.83
600038.SH,20071023,20071023,20070930,-433589277.67,11438326.49
600038.SH,20070828,20070828,20070630,-391538825.73,7179272.49
600038.SH,20070430,20070430,20070331,-273010442.21,3259502.93
600038.SH,20080412,20070403,20061231,46746476.95,8519625.67
600038.SH,20071023,20061025,20060930,-548962386.35,5676351.14
600038.SH,20070828,20060712,20060630,-460164981.74,3221007.14
600038.SH,20070430,20060425,20060331,-278092989.7,724728.0
600038.SH,20060406,20060406,20051231,16671241.18,35313688.03
600039.SH,20131031,20131031,20130930,529311291.23,2807511828.7
600039.SH,20130831,20130831,20130630,277535370.65,1820622926.17
600039.SH,20130426,20130426,20130331,838104525.92,696131886.07
600039.SH,20130328,20130328,20121231,599930996.78,4604313668.34
600039.SH,20121031,20121031,20120930,797646445.87,3457242135.25
600039.SH,20120821,20120821,20120630,402295479.06,3103212108.8
600039.SH,20120427,20120427,20120331,50344020.42,40085981.42
600039.SH,20120328,20120328,20111231,294343806.82,226798649.33
600039.SH,20111029,20111029,20110930,79374461.53,162849402.7
600039.SH,20110831,20110831,20110630,-21449156.54,98243198.26
600039.SH,20110425,20110425,20110331,-27719435.72,77065823.45
600039.SH,20110325,20110325,20101231,371529741.42,262642754.7
600039.SH,20101029,20101029,20100930,188735734.35,250695185.34
600039.SH,20100826,20100826,20100630,-32294424.52,165041242.04
600039.SH,20100429,20100429,20100331,-18853861.38,83543661.41
600039.SH,20100325,20100325,20091231,247710452.63,264494963.92
600039.SH,20091029,20091029,20090930,154030962.29,250193116.6
600039.SH,20090826,20090826,20090630,59805920.64,158737955.6
600039.SH,20090429,20090429,20090331,-66623041.81,66369156.98
600039.SH,20090325,20090325,20081231,73409197.86,508959667.65
600039.SH,20081031,20081031,20080930,151566181.47,497066496.99
600039.SH,20080828,20080828,20080630,30929851.75,360335966.03
600039.SH,20080430,20080430,20080331,-14188243.88,228497112.59
600039.SH,20080402,20080402,20071231,33947205.54,529100283.37
600039.SH,20071031,20071031,20070930,-190521990.35,534746887.84
600039.SH,20070828,20070828,20070630,23114507.74,381409998.79
600039.SH,20070428,20070428,20070331,33549085.23,188163423.71
600039.SH,20080402,20070407,20061231,-51545830.08,408603656.53
600039.SH,20071031,20061028,20060930,-205974018.49,373064822.64
600039.SH,20070828,20060826,20060630,-4912324.61,152961431.01
600039.SH,20070428,20060429,20060331,37929366.08,122976882.11
600039.SH,20060406,20060406,20051231,85623813.07,305182722.69
600048.SH,20131029,20131029,20130930,-8017230890.64,57273892.41
600048.SH,20130827,20130827,20130630,-4079994887.07,23427054.47
600048.SH,20130425,20130425,20130331,-4192814142.22,15061572.89
600048.SH,20130326,20130326,20121231,3092581274.99,71230460.64
600048.SH,20121030,20121030,20120930,10965205110.46,47107039.11
600048.SH,20120823,20120823,20120630,1615394594.17,38022398.58
600048.SH,20120420,20120420,20120331,-3299276540.44,13896906.89
600048.SH,20120406,20120406,20111231,-7921907455.97,48585512.62
600048.SH,20111031,20111031,20110930,-6673704717.45,40280220.59
600048.SH,20110829,20110829,20110630,-8264022346.53,31197007.66
600048.SH,20110425,20110425,20110331,-11112384414.19,10722966.75
600048.SH,20110301,20110301,20101231,-22369895862.26,66439986.09
600048.SH,20101026,20101026,20100930,-26107627377.89,55055546.8
600048.SH,20100810,20100810,20100630,-23348235943.1,42227955.87
600048.SH,20100426,20100426,20100331,-15015934039.09,25088155.37
600048.SH,20100204,20100204,20091231,-1144791232.46,37695012.74
600048.SH,20091027,20091027,20090930,5229570322.77,30789842.44
600048.SH,20090826,20090826,20090630,5452979050.88,19150381.2
600048.SH,20090424,20090424,20090331,1223666230.45,3043698.49
600048.SH,20090218,20090218,20081231,-7590472530.9,23987739.1
600048.SH,20081028,20081028,20080930,-8175692448.81,22472032.0
600048.SH,20080725,20080725,20080630,-6447708428.67,16081100.33
600048.SH,20080418,20080418,20080331,-5895551573.87,5280798.69
600048.SH,20080205,20080205,20071231,-9375802034.91,29193871.16
600048.SH,20071019,20071019,20070930,-4876088940.31,18876884.06
600048.SH,20070821,20070821,20070630,-551699341.35,8568942.86
600048.SH,20070424,20070424,20070331,-876369561.56,3854186.41
600048.SH,20080205,20070213,20061231,-4021864411.26,17935444.27
600048.SH,20071019,20061031,20060930,-2663213635.31,19466820.7
600048.SH,20070821,20060815,20060630,-1763820886.97,11477228.99
600048.SH,20060705,20060705,20051231,-836851826.86,7135331.79
600048.SH,20060705,20060705,20041231,-1167005590.44,5013790.3
600048.SH,20060705,20060705,20031231,-569302161.66,5925267.28
600050.SH,20131025,20131025,20130930,66721212420.0,56101191869.0
600050.SH,20130809,20130809,20130630,42595955451.0,36507611530.0
600050.SH,20130426,20130426,20130331,16837678583.0,18268993382.0
600050.SH,20130322,20130322,20121231,74738405183.0,90766178785.0
600050.SH,20121026,20121026,20120930,59501740072.0,64054669101.0
600050.SH,20120824,20120824,20120630,36773999240.0,35861112008.0
600050.SH,20120426,20120426,20120331,17440207104.0,17070789733.0
600050.SH,20120323,20120323,20111231,69452862906.0,81817902431.0
600050.SH,20111028,20111028,20110930,56123663284.0,54584436041.0
600050.SH,20110825,20110825,20110630,35647580737.0,33693272928.0
600050.SH,20110427,20110427,20110331,12458255915.0,11717962291.0
600050.SH,20110330,20110330,20101231,68209960601.0,78082801607.0
600050.SH,20101030,20101030,20100930,60459657694.0,62558775642.0
600050.SH,20100827,20100827,20100630,32190250268.0,37997819402.0
600050.SH,20100430,20100430,20100331,19124158291.0,22211533458.0
600050.SH,20100325,20100325,20091231,59308819463.0,81540256970.0
600050.SH,20091031,20091031,20090930,47210468795.0,52091362707.0
600050.SH,20090829,20090829,20090630,31700707206.0,31998824514.0
600050.SH,20090430,20090430,20090331,22106033224.0,16661867995.0
600050.SH,20090401,20090401,20081231,60075103191.0,49368472642.0
600050.SH,20081031,20081031,20080930,22855400237.0,16984930862.0
600050.SH,20080826,20080826,20080630,15408612867.0,10859603446.0
600050.SH,20080425,20080425,20080331,7734919705.0,4772739458.0
600050.SH,20080328,20080328,20071231,32629862488.0,23720414958.0
600050.SH,20071027,20071027,20070930,24901981769.0,15491151581.0
600050.SH,20070824,20070824,20070630,17758021610.0,10535042292.0
600050.SH,20070427,20070427,20070331,8465824174.0,4736831228.0
600050.SH,20080328,20070330,20061231,37105742172.0,17730464831.0
600050.SH,20071027,20061027,20060930,27944331134.0,12068749058.0
600050.SH,20070824,20060825,20060630,19115411269.0,7187357457.0
600050.SH,20070427,20060428,20060331,9758918714.0,3822556645.0
600050.SH,20060324,20060324,20051231,32496931500.0,17219759716.0
600053.SH,20131026,20131026,20130930,308477028.76,1049472.5
600053.SH,20130820,20130820,20130630,204847173.5,116884.5
600053.SH,20130427,20130427,20130331,20937542.41,21724.5
600053.SH,20130416,20130416,20121231,5337570.57,612249.0
600053.SH,20121030,20121030,20120930,109417181.83,569194.0
600053.SH,20120821,20120821,20120630,123719296.94,478797.0
600053.SH,20120428,20120428,20120331,104269452.9,393950.0
600053.SH,20120417,20120417,20111231,119571796.09,302123.0
600053.SH,20111022,20111022,20110930,216623385.78,156589.0
600053.SH,20110816,20110816,20110630,356574804.76,
600053.SH,20110416,20110416,20110331,371489762.53,
600053.SH,20110322,20110322,20101231,84323816.95,2113395.84
600053.SH,20101023,20101023,20100930,6528845.41,1546339.0
600053.SH,20100821,20100821,20100630,-126153660.86,68375.0
600053.SH,20100424,20100424,20100331,-77960035.34,
600053.SH,20100316,20100316,20091231,316416861.97,101951.0
600053.SH,20091024,20091024,20090930,460435289.56,75781.0
600053.SH,20090815,20090815,20090630,334953976.15,71002.0
600053.SH,20090418,20090418,20090331,77424929.98,71002.0
600053.SH,20090307,20090307,20081231,-8865941.55,2467588.19
600053.SH,20081018,20081018,20080930,-137265159.03,2130631.3
600053.SH,20080816,20080816,20080630,-67502236.42,1352216.0
600053.SH,20080421,20080421,20080331,-123784607.54,1287416.0
600053.SH,20080312,20080312,20071231,172139807.85,2416059.66
600053.SH,20071024,20071024,20070930,46739705.79,1891191.66
600053.SH,20070724,20070724,20070630,21962825.33,1846580.89
600053.SH,20070420,20070420,20070331,-106103163.24,125369.0
600053.SH,20080312,20070206,20061231,-676059818.63,903981.22
600053.SH,20071024,20061026,20060930,247202.9,700332.8
600053.SH,20070724,20060717,20060630,249253.19,700332.8
600053.SH,20070420,20060426,20060331,276943.73,700332.8
600053.SH,20060317,20060317,20051231,35544478.66,1012782.0
600056.SH,20131031,20131031,20130930,-595143438.33,67508063.41
600056.SH,20130810,20130810,20130630,-466133880.39,16841438.24
600056.SH,20130426,20130426,20130331,-512450755.98,10705635.34
600056.SH,20130308,20130308,20121231,961254426.81,69160577.97
600056.SH,20121023,20121023,20120930,899861806.97,54179101.8
600056.SH,20120815,20120815,20120630,494853570.58,40094276.14
600056.SH,20120425,20120425,20120331,-360621595.16,6940085.13
600056.SH,20120327,20120327,20111231,55431846.93,14651391.64
600056.SH,20111026,20111026,20110930,72266053.58,7585893.48
600056.SH,20110809,20110809,20110630,-220947074.31,3809905.36
600056.SH,20110428,20110428,20110331,-185293090.91,1930038.61
600056.SH,20110315,20110315,20101231,-371144612.98,15347778.99
600056.SH,20101025,20101025,20100930,-623316490.62,11045529.72
600056.SH,20100820,20100820,20100630,-620235304.9,7991677.0
